profile,patients,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,m11,m22,m33,m44,m55,m66,inff
14,55,1,2,2,1,1,1,0,0,0,0,0,3,1,0,2,1,2,3,0,2,1,0,0,1,3,0,1,0,0,1,1,1,0,2,0,2,2,0,1,0,1,0,0,2,0,1,1,0,1,0,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15,55,0,0,1,2,0,3,2,1,2,0,0,1,0,1,1,1,2,0,1,2,0,1,1,0,2,2,0,0,0,1,1,1,2,0,1,0,0,3,2,4,0,0,0,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,56,0,1,1,3,1,2,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,2,1,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,2,0,1,0,3,0,1,0,0,2,0,1,1,1,0,0,1,1,2,0,1,0,0,1,2,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0
2,56,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,1,1,0,0,2,1,2,1,0,0,0,2,2,1,2,1,1,0,0,0,0,1,0,2,1,0,1,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,2,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
3,56,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,1,3,1,0,0,0,1,1,2,0,0,0,0,1,1,0,1,0,2,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,2,0,2,0,1,1,0,1,1,1,1,2,0,1,1,0,1,0,1,0,2,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0
4,56,0,2,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,1,1,1,0,1,0,3,0,1,2,0,0,0,0,3,0,1,1,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,1,0,0,0,1,0,3,1,0,0,1,0,2,1,1,1,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
5,56,0,1,3,0,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,2,1,0,2,0,2,1,0,3,4,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0
6,56,2,4,2,0,3,2,0,1,1,1,1,0,0,0,1,0,1,1,0,2,0,2,0,0,2,2,0,1,2,1,1,1,1,0,0,1,2,0,0,0,1,1,3,0,1,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,56,2,2,2,1,0,0,1,0,1,1,2,1,1,0,3,0,1,0,2,1,0,0,0,1,0,2,0,2,1,1,0,1,0,1,3,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,2,2,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,56,2,1,3,1,1,0,0,2,2,0,0,1,4,1,0,2,1,0,0,3,1,0,0,2,1,0,1,3,1,1,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,56,3,1,1,0,2,0,2,0,1,0,0,2,0,0,1,1,1,2,1,1,1,1,0,2,1,0,1,1,0,2,2,1,0,0,0,0,1,1,0,1,0,1,0,0,3,1,1,0,1,1,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,56,1,0,2,0,2,2,0,1,0,0,0,1,3,1,1,0,1,0,0,0,0,2,2,0,2,2,1,0,1,0,2,1,5,2,0,0,1,0,3,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,56,1,1,0,0,2,0,2,3,1,0,0,2,2,0,3,2,1,1,1,0,0,1,1,1,1,0,0,1,2,2,0,0,0,0,1,0,4,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,1,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,56,1,2,1,3,2,0,1,0,1,1,0,2,2,2,0,1,0,2,1,1,3,1,1,1,1,0,0,1,1,0,1,0,1,2,3,1,1,0,1,2,1,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,56,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,0,0,0,0,1,1,1,4,1,1,2,0,1,0,3,1,0,1,0,0,1,2,0,2,0,1,0,1,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,56,1,1,0,3,1,4,0,1,1,2,0,1,1,1,1,0,1,1,1,3,1,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15,56,0,1,2,2,1,2,1,1,1,0,4,3,1,2,0,2,1,4,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,57,2,0,1,0,0,0,2,1,0,1,0,1,2,1,0,1,0,0,0,1,1,0,1,1,0,2,1,2,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,3,1,1,2,1,2,0,2,1,1,1,0,0,0,0,1,0,0,0,0
2,57,0,0,2,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,2,1,1,1,0,0,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,2,1,0,0,1,2,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,1,2,1,0,2,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0
3,57,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,2,0,2,1,1,0,2,2,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,2,1,0,0,0,1,0,2,2,1,1,0,0,1,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0
4,57,2,0,0,0,1,0,2,1,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,2,0,1,0,0,0,1,1,1,1,3,0,0,2,0,2,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,1,1,0,1,0,3,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0
5,57,0,0,0,0,0,0,1,1,1,2,1,2,0,0,2,1,0,1,1,2,0,1,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,2,2,1,0,1,3,2,0,0,0,0,1,2,2,1,0,3,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
6,57,1,2,0,1,0,3,0,1,1,3,1,0,2,1,4,1,2,1,1,2,1,1,0,1,1,0,1,0,1,0,1,0,1,2,1,1,1,1,1,0,1,0,1,0,3,0,0,1,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,57,1,3,0,0,1,1,2,3,0,0,2,1,0,2,1,2,0,1,0,0,0,3,1,1,1,0,0,0,2,3,1,2,2,1,2,0,0,1,0,0,1,1,0,0,0,0,1,1,0,2,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,57,4,2,1,1,1,0,0,1,2,1,1,0,0,1,2,0,2,2,0,1,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,2,1,2,2,1,0,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,57,0,1,1,2,1,1,1,2,2,1,1,1,1,3,3,2,1,1,0,1,1,0,0,0,1,2,2,1,0,1,0,0,3,0,1,1,0,1,1,1,0,0,0,1,0,1,0,2,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
10,57,1,1,2,1,1,2,0,2,0,3,0,1,0,3,1,0,0,2,1,0,0,0,1,1,2,0,0,1,1,0,1,1,1,0,0,3,1,0,1,2,1,0,0,0,1,0,1,0,0,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11,57,0,0,3,2,0,0,1,2,2,0,0,3,1,1,0,0,0,1,1,2,0,2,1,1,0,1,0,2,1,0,0,1,1,1,0,1,0,0,2,1,0,0,1,3,1,0,0,3,2,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,57,2,2,1,0,1,0,2,0,0,0,2,1,0,0,1,2,1,3,2,2,1,0,4,2,1,0,0,0,0,1,0,1,2,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13,57,1,1,1,2,3,2,3,1,3,0,2,2,0,2,0,1,0,0,0,1,0,1,1,2,0,1,1,1,2,0,2,1,0,2,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14,57,2,1,1,0,1,1,3,2,0,1,2,1,3,3,1,0,1,0,0,1,0,3,1,1,0,1,0,0,1,2,1,0,1,0,3,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15,57,0,2,2,1,2,1,2,1,2,1,1,0,1,1,1,1,0,0,2,1,0,1,1,1,1,1,1,1,0,0,0,2,0,0,2,0,1,2,1,2,1,1,0,1,0,0,0,1,1,0,2,0,3,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,58,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3,1,1,0,0,0,3,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,1,0,0,1,2,0,1,0,2,3,3,0,0,0,1,0,0,0,2,1,1,0,2,0,0,1,0,0,0,0,1,1,1,1,1,0,3,0,1,0,2,0,1,0,0,0,1,0,0,0,0
2,58,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,2,1,1,1,3,0,2,1,0,1,1,0,0,1,1,1,0,1,0,2,1,1,1,0,2,0,0,1,0,0,0,1,3,0,0,1,0,2,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,2,0,1,2,0,0,2,0,0,0,1,0,0,0,0
3,58,1,1,0,0,0,0,2,1,2,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,2,1,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,0,1,1,0,0,3,1,0,1,0,1,1,0,0,1,2,2,0,0,1,0,0,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0
4,58,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,1,1,0,1,1,0,2,1,1,1,0,0,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,1,1,2,2,0,1,0,1,2,0,0,0,1,0,2,2,0,1,0,1,1,1,1,1,0,1,0,1,2,0,0,0,0,1,2,0,1,1,3,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
5,58,2,0,1,0,0,0,0,2,1,2,0,1,0,0,1,1,1,0,1,1,1,2,0,2,0,1,0,1,2,1,1,2,0,1,0,0,2,0,0,1,0,0,1,2,1,1,2,1,0,0,2,2,0,0,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6,58,1,0,2,1,1,0,2,2,3,1,4,1,0,1,3,3,0,0,1,1,2,3,1,0,1,0,2,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0
7,58,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,0,0,2,0,1,0,0,2,3,0,0,0,2,0,1,0,1,1,1,4,3,3,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,58,1,0,2,1,1,1,1,1,2,2,1,1,0,2,0,0,1,2,1,1,0,1,0,0,1,0,1,1,2,0,0,2,1,0,0,2,2,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9,58,1,1,0,0,2,2,2,0,1,2,1,1,0,0,0,2,0,0,1,1,0,3,1,0,2,0,0,0,2,1,1,1,0,1,1,2,1,1,1,1,0,0,2,1,0,1,2,0,1,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,58,1,2,2,1,2,0,1,0,0,2,4,1,1,0,0,0,0,3,4,1,2,0,1,1,1,0,0,0,1,0,0,0,2,1,2,1,1,0,0,0,0,2,2,1,1,0,0,1,0,3,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,58,4,0,2,1,4,2,1,2,0,1,0,3,2,1,1,0,0,0,1,2,0,0,1,1,4,2,1,3,0,0,2,0,0,1,1,1,0,1,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12,58,1,0,1,1,3,1,3,1,1,1,1,1,0,3,0,1,1,1,2,2,2,0,1,0,2,1,0,0,0,2,1,1,2,1,1,0,1,0,1,1,2,2,1,1,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,58,1,0,0,3,1,0,0,1,3,0,2,1,1,2,1,1,0,3,2,0,0,1,1,0,0,1,0,2,4,1,1,0,1,1,0,1,0,1,1,1,2,2,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,58,3,1,2,0,3,3,0,1,1,0,0,0,2,1,3,1,0,0,4,2,4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,2,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15,58,5,0,1,1,0,0,2,1,1,1,1,0,1,2,0,2,1,0,0,2,2,0,0,2,2,2,2,0,1,0,1,0,3,0,1,0,2,0,0,2,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,59,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,2,3,4,0,1,0,1,1,0,1,2,1,1,0,1,0,0,0,0,1,0,1,0,0,1,2,2,1,2,3,0,0,0,0,2,0,1,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2,59,1,2,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,2,3,1,0,1,0,0,2,0,1,0,1,1,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,2,1,1,1,0,0,1,0,2,1,1,1,0,1,0,0,1,0,3,0,0,3,0,0,2,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
3,59,2,0,0,0,0,2,0,1,2,0,0,0,1,1,0,0,1,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,2,0,0,2,1,0,1,0,1,0,1,1,1,0,2,0,2,1,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0,1,3,0,2,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,1,0,0,1,0,0,1,0,0,0
4,59,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,2,0,2,0,2,1,0,1,0,0,1,0,0,0,1,2,0,1,1,1,2,1,0,2,2,0,2,0,1,1,1,2,0,0,0,0,0,2,2,3,0,0,2,0,0,0,1,0,0,0,0
5,59,0,3,0,0,0,0,0,2,0,1,0,0,0,0,1,3,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3,0,2,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,3,1,2,0,2,1,1,1,2,0,0,1,0,1,1,0,2,1,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
6,59,2,1,0,0,0,0,0,1,3,1,1,1,1,1,4,1,1,1,2,0,1,1,1,1,1,2,0,0,0,1,1,0,2,0,1,1,1,2,0,2,0,0,0,1,0,1,1,2,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,59,1,2,0,1,4,0,1,1,4,2,1,0,4,0,1,0,1,1,1,0,1,0,2,0,2,2,0,1,0,0,2,0,2,2,0,0,0,2,0,1,3,0,0,0,1,1,0,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,59,2,3,1,1,1,1,0,3,0,0,2,2,0,0,1,0,0,0,1,1,1,1,2,0,2,0,1,4,0,2,0,2,3,0,2,0,1,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9,59,1,2,2,3,1,0,2,4,2,3,0,1,0,0,1,3,1,0,0,0,1,1,0,0,0,1,1,4,0,1,0,0,1,0,1,3,1,1,2,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
10,59,1,3,2,1,2,0,1,3,0,1,1,3,1,2,2,1,3,2,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,59,1,1,0,0,4,0,3,3,1,2,2,1,1,1,2,1,2,3,0,2,1,2,1,1,1,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,4,1,0,0,1,2,0,1,0,0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12,59,1,0,2,1,2,2,2,2,2,1,1,0,1,1,0,0,3,1,2,1,1,0,1,0,0,1,1,1,1,0,2,0,1,0,0,1,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,0,1,0,0,0,0,1,0,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13,59,1,2,1,1,1,0,2,1,2,1,3,2,1,0,1,1,1,2,1,1,3,1,1,1,0,2,0,1,1,0,0,1,0,1,1,3,2,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14,59,0,5,1,1,1,2,1,0,0,2,3,2,2,0,1,2,0,1,0,0,1,2,1,0,1,1,1,0,1,0,1,1,1,0,0,0,2,0,2,2,0,0,0,2,0,2,0,0,1,0,0,2,2,0,0,0,1,2,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15,59,1,0,3,2,1,0,2,1,0,0,2,2,0,3,2,0,1,1,0,0,1,0,1,0,2,1,1,0,2,1,0,0,2,1,1,1,0,1,1,0,1,2,1,1,0,0,1,1,2,1,1,1,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,60,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,2,0,1,2,1,0,0,1,2,0,0,0,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,2,2,0,0,2,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,2,0,0,0,4,1,0,0,1,0,0,0
2,60,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,2,1,3,0,2,1,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,2,0,1,1,0,2,1,1,1,0,1,4,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0
3,60,0,0,1,0,0,2,1,2,0,1,0,0,0,2,2,0,0,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,0,0,1,2,0,0,1,0,1,1,1,4,0,0,0,2,0,1,1,1,1,2,0,2,2,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
4,60,3,0,0,0,1,0,1,2,0,2,1,4,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2,0,1,0,0,0,1,3,0,0,0,3,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,3,2,0,0,0,1,0,0,0,0,0,2,1,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,1,0,1,2,0,1,1,2,0,0,2,4,1,0,0,4,0,1,0,0,2,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,3,0,1,1,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
6,60,1,0,2,4,2,1,1,1,0,2,0,0,1,0,0,0,0,2,1,1,0,0,2,0,0,1,1,1,2,3,0,1,3,0,0,0,1,1,3,1,2,1,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,60,3,3,1,0,0,0,3,1,3,1,2,2,0,1,0,1,1,0,1,2,1,0,3,0,2,1,1,0,1,0,3,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
